UniqueID,Company,PurchaseOrder,PurchaseOrderLine,LineNumber,ShipToLocation,Item,ItemType,ServiceCode,ProcurementGroup,PurchaseOrderObjectID,Quantity,ReceivedQuantity,CatchWeightQuantity,ParticipantSequenceNumber,Tier,ManufacturerContract,Preferred,LastMatchUnitCost,MatchedQuantity,MatchedAmount,SubstituteQuantity,RejectedQuantity,CostOption,CostCode,Vendor,VendorItem,PurchaseFromLocation,Buyer,EnteredBuyUOM,EnteredUnitCost,Contract,ContractLine,MajorPurchasingClass,MinorPurchasingClass,ContractAmount,Description,EnteredBuyUOMMultiplier,VendorPriceUOM,VendorPriceUOMMultiplier,VendorPriceUOMQuantity,VendorBuyUnitCost,EarlyDeliveryDate,LateDeliveryDate,ReceivingActivityDate,CloseDate,DistributionCode,HSNSACCode,Taxable,TaxCode,TaxableUnitCost,StockWeight,StockVolume,PrintedOnReceivingDocument,CertificationRequired,RecInspFl,InspectionRequired,MSDSRequired,IgnoreLeadTimeCalculation,OvershipmentToleranceOption,UndershipmentToleranceOption,OvershipmentTolerancePercentage,UndershipmentTolerancePercentage,UserDate3,UserDate4,ItemGTIN,Manufacturer.ManufacturerCode,Manufacturer.ManufacturerDivision,ManufacturerNumber,LastDistributionSequence,LastSourceLine,Released,Issued,Revised,Closed,ExcludeFromAddOnChargeSpread,PurchaseOrderUserField2,PurchaseOrderUserField4,PurchaseOrderUserField6,MatchDetailKey,ArchivedQuantity,MatchedNotReceivedQuantity,ChargebackQuantity,WriteOffQuantity,VendorReturnLine,TaxUsageCode,CancelQuantity,QuantityToProcess,VendorPriceUOMQuantityToProcess,ExtendedAmount,InvoicedTaxAmount,AccruedTaxAmount,ExtendedTaxableAmount,OpenPurchaseAmount,OpenPurchaseAmountPOCurrency,ProductTaxCategory,LandedUnitCost,ICNCode,SupplementaryQuantity,RequisitionInterfaceInformation.SurgerySystemSource,RequisitionInterfaceInformation.SurgerySystemRequisitionReference,PunchoutId,FreightTerm,ShipTerm,TermCode,CatchWeightCost,PreviouslyReleased,SourcingEvent,CommodityCode,UseProcurementCard,ChargeQuantity,ChargedNotReceivedQuantity,ChargeApprovedQuantity,ChargeDisputeQuantity,OriginalLineNumber,Retainage,RetainageFirstPercent,RetainageSecondPercent,RetainageUpToPercentComplete,RetainagePercentComplete,RetainageOverridePercentComplete,ChargebackAmount,UNSPSCCode.UNSPSCSegment,UNSPSCCode.UNSPSCFamily,UNSPSCCode.UNSPSCClass,UNSPSCCode.UNSPSCCommodity,MemoQuantity,ServiceCancelAmount,MemoAmount,PurchaseOrderUserField7,EAMOperationNumber,EAMSequenceNumber,EAMWorkOrderNumber,CreatedBy,LastUpdateBy,LastUpdateDate,ReturnQuantity,CnCode,GlobalLineType,PurchaseOrderLineLifeCycleState,DistributionBy,OriginalItem,EAMWorkOrder,EAMWorkOrderActivity,EAMProjectID,EAMProjectType,EAMProjectTaxCode,EAMManufacturing,EAMTrade,EAMCommodityCode,EAMLineType,ExcludePOLine,Chemical,RebuildRepair,TestRequired,EAMDescription,EDIOutputUnitCost,EDIOutputLineAmount,E2GCompCode,EAMTool,TRACKINGNUMBER
70f22793-0e80-8802-0000-012d5e68eeab,1,2969,2,2,MAIN,299,N,,1,,1,0,0,0,,0,0,0,0,0,0,0,1,P,6,MC70A,,9000002,EA,900,0,0,CAP,,0,Rugged Handheld Device,1,EA,1,1,900,3/21/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,,,,0,0,TRUE,FALSE,FALSE,N,FALSE,,,,299,0,0,0,0,0,,0,1,1,900,0,0,0,900,900,,900,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,900,900,,,
0ece8ff5-0e80-7eae-0000-005c5e545e1a,1,2970,1,1,MAIN,299,N,,1,,1,1,0,0,,0,0,0,0,0,0,0,1,P,6,MC70A,,9000002,EA,900,0,0,CAP,,0,Rugged Handheld Device,1,EA,1,1,900,3/19/2020,,3/17/2020,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,,,,0,0,TRUE,FALSE,FALSE,N,FALSE,,,,299,0,0,0,0,0,,0,1,1,900,0,0,0,900,900,,900,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,900,900,,,
4b337c67-0e80-4200-0000-02ca5e7030d8,1,2971,1,1,MAIN,CT100,X,,1,,1,0,0,0,,0,0,0,0,0,0,0,1,E,6,CT100,,9000002,EA,1200,0,0,,,0,Scanner,1,EA,1,1,1200,3/17/2020,,,,,,FALSE,,0,0,0,FALSE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,,,,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,CT100,0,0,0,0,0,,0,1,1,1200,0,0,0,1200,1200,,1200,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,1200,1200,,,
4b337c67-0e80-f780-0000-05145e7030d8,1,2972,1,1,MAIN,D1,X,,1,,1,1,0,0,,0,0,0,1,0,0,0,1,E,2,D1,,9000002,EA,700,0,0,,,0,Desk,1,EA,1,1,700,3/17/2020,,3/17/2020,3/18/2020,,,FALSE,,0,0,0,FALSE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,,,,0,0,TRUE,FALSE,FALSE,Y,FALSE,,,,D1,0,0,0,0,0,,0,1,1,700,0,0,0,0,0,,700,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,3,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,700,700,,,
4b337c67-0e80-1780-0000-03715e7030d8,1,2973,1,1,MAIN,D1,X,,1,,1,1,0,0,,0,0,0,0,0,0,0,1,E,2,D1,,9000002,EA,700,0,0,,,0,Desk,1,EA,1,1,700,3/20/2020,,3/18/2020,,,,FALSE,,0,0,0,FALSE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,,,,0,0,TRUE,FALSE,FALSE,N,FALSE,,,,D1,0,0,0,0,0,,0,1,1,700,0,0,0,700,700,,700,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,700,700,,,
4b337c67-0e80-5800-0000-030d5e7030d8,1,2974,1,1,MAIN,CONSULTING,S,Q,1,,10,0,0,0,,0,0,0,0,0,0,0,1,C,6,CONSULTING,,9000002,HR,100,52,1,,,1000,Consulting,1,HR,1,10,100,3/17/2020,,,,,,FALSE,,0,0,0,FALSE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,,,,0,0,TRUE,FALSE,FALSE,N,FALSE,,,,CONSULTING,0,0,0,0,0,,0,10,10,1000,0,0,0,1000,1000,,100,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,100,1000,,,
608aefa7-0e80-a100-0000-06945e701e8b,1,2975,1,1,MAIN,B405962,X,,1,,1,0,0,0,,0,0,0,0,0,0,0,1,B,1,B405962,,9000002,KT,330,46,1,,,0,350 Tyramide Reagent,1,KT,1,1,330,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,CARD,MED,B405962,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,B405962,0,0,0,0,0,,0,1,1,330,0,0,0,330,330,,330,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,330,330,,,
608aefa7-0e80-a200-0000-04725e701e8b,1,2975,2,2,MAIN,A482032,X,,1,,1,0,0,0,,0,0,0,0,0,0,0,1,B,1,A482032,,9000002,ML,162,46,2,,,0,"Avidin, Alexa Fluor 488 conjugate",1,ML,1,1,162,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,CARD,MED,A482032,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,A482032,0,0,0,0,0,,0,1,1,162,0,0,0,162,162,,162,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,162,162,,,
7cfc92d3-0e80-2862-0000-00245e694a0c,1,2976,1,1,MAIN,10006,N,,1,,1,1,0,0,,0,0,0,0,0,0,0,1,C,1128,MSC2333EP,,9000003,CA,359.4,319,1,MED,,359.4,Optifoam Gentle Silicone-Faced Foam Dressings with Liquitrap,100,CA,100,1,359.4,3/18/2020,,3/18/2020,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,MEDL,,MSC2333EP,0,0,TRUE,TRUE,FALSE,N,FALSE,,,,10006,0,0,0,0,0,,0,1,1,359.4,0,0,0,359.4,359.4,,359.4,,0,,,,,,,0,TRUE,0,77,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,42,31,15,10,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,359.4,359.4,,,
70f22793-0e80-c492-0000-00fc5e68eeab,1,2977,1,1,MAIN,21,N,,1,,5,0,0,0,,0,0,0,0,0,0,0,1,P,1,123-3451,,9000002,EA,0.59,0,0,,,0,URINE AND STOOL COLLECTION PAN,1,EA,1,5,0.59,3/28/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,CARD,MED,132432,0,0,TRUE,FALSE,FALSE,N,FALSE,,,,21,0,0,0,0,0,,0,5,5,2.95,0,0,0,2.95,2.95,,0.59,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,1,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0.59,2.95,,,
f563b863-0e80-3aca-0000-001a5e47979e,1,2977,2,2,MAIN,21,N,,1,,50,0,0,0,,0,0,0,0,0,0,0,1,P,1,123-3451,,9000002,EA,0.59,0,0,,,0,URINE AND STOOL COLLECTION PAN,1,EA,1,50,0.59,3/28/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,CARD,MED,132432,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,21,0,0,0,0,0,,0,50,50,29.5,0,0,0,29.5,29.5,,0.59,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0.59,29.5,,,
608aefa7-0e80-6c40-0000-06605e701e8b,1,2978,1,1,MAIN,2,I,,1,,100,0,0,0,,0,0,0,0,0,0,0,1,P,1,CARD-2,,9000002,CA,150,0,0,MED,,0,TAPE TRANSPORE SURG 1X10 YDS,240,CA,240,100,150,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,3M,MED,656511,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,2,0,0,0,0,0,,0,100,100,15000,0,0,0,15000,15000,,150,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,42,31,15,52,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,150,15000,,,
608aefa7-0e80-f840-0000-05f35e701e8b,1,2978,2,2,MAIN,3,I,,1,,0.0417,0,0,0,,0,0,0,0,0,0,0,1,P,1,CARD-3,,9000002,CA,36,0,0,MED,,0,"STERI-STRIP 1/4"" X 3"" WHITE",24,CA,24,0.0417,36,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,3M,MED,980980,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,3,0,0,0,0,0,,0,0.0417,0.0417,1.5,0,0,0,1.501,1.501,,36,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,36,1.5,,,
608aefa7-0e80-8c00-0000-10e05e701e8b,1,2978,3,3,MAIN,14,I,,1,,50,0,0,0,,0,0,0,0,0,0,0,1,P,1,82392-CARD,,9000002,BX,25,0,0,MED,,0,"NEEDLE, HYPO 27GX1/2""",100,BX,100,50,25,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,BD,MED,305109,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,14,0,0,0,0,0,,0,50,50,1250,0,0,0,1250,1250,,25,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,0,0,4,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,25,1250,,,
608aefa7-0e80-7a00-0000-6e915e701e8b,1,2978,5,5,MAIN,7,N,,1,,40,0,0,0,,0,0,0,0,0,0,0,1,P,1,7,,9000002,EA,10500,0,0,,,0,Pacemaker Kappa 7500,1,EA,1,40,10500,3/18/2020,,,,,,TRUE,HST,10500,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,MED,,4325245-2345,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,7,0,0,0,0,0,,0,40,40,420000,0,33600,420000,420000,420000,,11340,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,10500,420000,,,
608aefa7-0e80-6b00-0000-16be5e701e8b,1,2978,6,6,MAIN,10004,I,,1,,100,0,0,0,1,0,0,0,0,0,0,0,1,Y,1,CARD-309653,,9000002,EA,1.68,1,11,,,0,Syringe Luer-Lok 60ML,1,EA,1,100,1.68,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,BD,,309653-A,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,10004,0,0,0,0,0,,0,100,100,168,0,0,0,168,168,,1.68,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,42,14,26,08,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,1.68,168,,,
608aefa7-0e80-c980-0000-06d15e701e8b,1,2978,7,7,MAIN,60338,I,,1,,100,0,0,0,1,0,0,0,0,0,0,0,1,Y,1,CARD-5795002,,9000002,PR,5.38,1,12,,,0,GLOVE ENCORE ACCLAIM 6-1/2,1,PR,1,100,5.38,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,ANS,,5795002,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,60338,0,0,0,0,0,,0,100,100,538,0,0,0,538,538,,5.38,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,42,13,22,05,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,5.38,538,,,
608aefa7-0e80-c780-0000-08de5e701e8b,1,2978,11,11,DIST,10003,I,,1,,100,0,0,0,,0,0,0,0,0,0,0,1,L,1,10003,,9000002,CA,200,0,0,,,0,"NEEDLE HYPO 26 GA X 3/8""",1000,CA,1000,100,200,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,BD,,305110,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,10003,0,0,0,0,0,,0,100,100,20000,0,0,0,20000,20000,,200,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,42,14,25,23,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,200,20000,,,
608aefa7-0e80-3d00-0000-0a7f5e701e8b,1,2978,12,12,MAIN,2,I,,1,,100,0,0,0,,0,0,0,0,0,0,0,1,P,1,CARD-2,,9000002,CA,150,0,0,MED,,0,TAPE TRANSPORE SURG 1X10 YDS,240,CA,240,100,150,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,3M,MED,656511,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,2,0,0,0,0,0,,0,100,100,15000,0,0,0,15000,15000,,150,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,42,31,15,52,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,150,15000,,,
608aefa7-0e80-7580-0000-08005e701e8b,1,2978,13,13,MAIN,3,I,,1,,0.0417,0,0,0,,0,0,0,0,0,0,0,1,P,1,CARD-3,,9000002,CA,36,0,0,MED,,0,"STERI-STRIP 1/4"" X 3"" WHITE",24,CA,24,0.0417,36,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,3M,MED,980980,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,3,0,0,0,0,0,,0,0.0417,0.0417,1.5,0,0,0,1.501,1.501,,36,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,36,1.5,,,
608aefa7-0e80-1300-0000-0a4a5e701e8b,1,2978,14,14,MAIN,14,I,,1,,100,0,0,0,,0,0,0,0,0,0,0,1,P,1,82392-CARD,,9000002,BX,25,0,0,MED,,0,"NEEDLE, HYPO 27GX1/2""",100,BX,100,100,25,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,BD,MED,305109,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,14,0,0,0,0,0,,0,100,100,2500,0,0,0,2500,2500,,25,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,0,0,4,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,25,2500,,,
608aefa7-0e80-8a00-0000-07a65e701e8b,1,2978,15,15,MAIN,21,N,,1,,5,0,0,0,,0,0,0,0,0,0,0,1,P,1,123-3451,,9000002,EA,0.59,0,0,,,0,URINE AND STOOL COLLECTION PAN,1,EA,1,5,0.59,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,CARD,MED,132432,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,21,0,0,0,0,0,,0,5,5,2.95,0,0,0,2.95,2.95,,0.59,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0.59,2.95,,,
608aefa7-0e80-0880-0000-06a95e701e8b,1,2978,16,16,MAIN,10004,I,,1,,1,0,0,0,1,0,0,0,0,0,0,0,1,Y,1,CARD-309653,,9000002,EA,1.68,1,11,,,0,Syringe Luer-Lok 60ML,1,EA,1,1,1.68,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,BD,,309653-A,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,10004,0,0,0,0,0,,0,1,1,1.68,0,0,0,1.68,1.68,,1.68,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,42,14,26,08,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,1.68,1.68,,,
608aefa7-0e80-cd00-0000-0c205e701e8b,1,2978,17,17,MAIN,45678,N,,1,,1,0,0,0,,0,0,0,0,0,0,0,1,E,1,45678,,9000002,PK,0,0,0,MED,,0,Bovie Pencil,5,PK,5,1,0,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,MED,,12-45678,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,45678,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,,0,,0,,,,,,,0,FALSE,0,77,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,0,0,,,
608aefa7-0e80-bc00-0000-08b95e701e8b,1,2978,18,18,DIST,10003,I,,1,,5,0,0,0,,0,0,0,0,0,0,0,1,L,1,10003,,9000002,CA,200,0,0,,,0,"NEEDLE HYPO 26 GA X 3/8""",1000,CA,1000,5,200,3/18/2020,,,,,,FALSE,,0,0,0,TRUE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,BD,,305110,0,0,FALSE,FALSE,FALSE,N,FALSE,,,,10003,0,0,0,0,0,,0,5,5,1000,0,0,0,1000,1000,,200,,0,,,,,,,0,FALSE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,42,14,25,23,0,0,0,,0,0,0,,,,0,,,0,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,200,1000,,,
608aefa7-0e80-5100-0000-07695e701e8b,1,2979,1,1,MAIN,14,I,,1,,100,100,0,0,,0,0,0,100,0,0,0,1,P,1,82392-CARD,,9000002,BX,25,0,0,MED,,0,"NEEDLE, HYPO 27GX1/2""",100,BX,100,100,25,3/18/2020,,3/18/2020,3/18/2020,,,FALSE,,0,0,0,FALSE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,BD,MED,305109,0,0,TRUE,FALSE,FALSE,Y,FALSE,,,,14,0,0,0,0,0,,0,100,100,2500,0,0,0,0,0,,25,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,3,0,4,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,25,2500,,,
608aefa7-0e80-0880-0000-06c45e701e8b,1,2979,2,2,MAIN,14,I,,1,,100,100,0,0,,0,0,0,100,0,0,0,1,P,1,82392-CARD,,9000002,BX,25,0,0,MED,,0,"NEEDLE, HYPO 27GX1/2""",100,BX,100,100,25,3/18/2020,,3/18/2020,3/18/2020,,,FALSE,,0,0,0,FALSE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,BD,MED,305109,0,0,TRUE,FALSE,FALSE,Y,FALSE,,,,14,0,0,0,0,0,,0,100,100,2500,0,0,0,0,0,,25,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,3,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,25,2500,,,
608aefa7-0e80-e280-0000-06c45e701e8b,1,2979,3,3,MAIN,10004,I,,1,,100,100,0,0,,0,0,0,100,0,0,0,1,P,1,CARD-309653,,9000002,CA,268.8,0,0,,,0,Syringe Luer-Lok 60ML,160,CA,160,100,268.8,3/18/2020,,3/18/2020,3/18/2020,,,FALSE,,0,0,0,FALSE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,BD,,309653-A,0,0,TRUE,FALSE,FALSE,Y,FALSE,,,,10004,0,0,0,0,0,,0,100,100,26880,0,0,0,0,0,,268.8,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,42,14,26,08,0,0,0,,0,0,0,,,,0,,,3,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,268.8,26880,,,
608aefa7-0e80-d440-0000-07975e701e8b,1,2979,4,4,MAIN,10005,I,,1,,300,300,0,0,,0,0,0,300,0,0,0,1,P,1,C-90800,,9000002,CA,103.5,0,0,MED,,0,Tegaderm Absorbent Clear Acrylic Dressing by 3M Healthcare,30,CA,30,300,103.5,3/18/2020,,3/18/2020,3/18/2020,,,FALSE,,0,0,0,FALSE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,3M,MED,90800,0,0,TRUE,FALSE,FALSE,Y,FALSE,,,,10005,0,0,0,0,0,,0,300,300,31050,0,0,0,0,0,,103.5,,0,,,,,,,0,TRUE,0,77,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,42,31,15,27,0,0,0,,0,0,0,,,,0,,,3,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,103.5,31050,,,
608aefa7-0e80-6100-0000-06f55e701e8b,1,2979,5,5,MAIN,52,I,,1,,100,100,0,0,,0,0,0,100,0,0,0,1,P,1,MR00001,,9000002,CA,100.8,0,0,MED,,0,TAPE TRANSPORE SURG 2X10 YDS,240,CA,240,100,100.8,3/18/2020,,3/18/2020,3/18/2020,,,FALSE,,0,0,0,FALSE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,3M,MED,3M,0,0,TRUE,FALSE,FALSE,Y,FALSE,,,,52,0,0,0,0,0,,0,100,100,10080,0,0,0,0,0,,100.8,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,42,31,15,52,0,0,0,,0,0,0,,,,0,,,3,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,100.8,10080,,,
608aefa7-0e80-5080-0000-056c5e701e8b,1,2979,6,6,MAIN,105,N,,1,,400,400,0,0,1,0,0,0,400,0,0,0,1,Y,1,C-105,,9000002,EA,2500,1,9,,,1000000,PUMP INFUSION IV 6.05.13,1,EA,1,400,2500,3/18/2020,,3/18/2020,3/18/2020,,,FALSE,,0,0,0,FALSE,FALSE,,FALSE,FALSE,FALSE,1,1,0.1,0.09,,,,BAX,MED,35700BAX,0,0,TRUE,FALSE,FALSE,Y,FALSE,,,,105,0,0,0,0,0,,0,400,400,1000000,0,0,0,0,0,,2500,,0,,,,,,,0,TRUE,0,,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,0,0,0,,,,0,,,3,0,,,0,,,,,,,,FALSE,FALSE,FALSE,FALSE,,2500,1000000,,,
