UniqueID,Company,PurchaseOrderReceipt,PurchaseOrderReceiptLine,ReferenceNumber,PurchaseOrder,PurchaseOrderLine,Item,Description,ItemType,VendorItem,ShipToLocation,ProcessLevel,VendorPriceUOM,ReceivedUOM,EnteredReceivedQuantity,ReceivedUOMMultiplier,RejectedQuantity,OriginalReceivedQuantity,CatchWeightQuantity,OriginalUnitCost,MatchUnitCost,Bin,CancelBackorder,InspectionRequired,DetailsInBalance,Status,BuyerMessage,LastPurchaseOrderTransactionDetail,UpdateDate,ReceivedDate,Vendor,Invoice,Suffix,MSDSRequired,MSDSVersion,MSDSDocument,MatchedQuantity,MatchObjectID,MatchDetailKey,OpenToMatchQuantity,ArchivedQuantity,ArchivedWriteOffQuantity,VendorPriceUOMMultiplier,VendorPriceUOMQuantity,BuyUOMQuantity,VendorBuyUOM,VendorBuyUOMMultiplier,ChargebackQuantity,WriteOffQuantity,MatchSequence,TaxCode,TaxableUnitCost,ExtendedAmount,VendorReturn,VendorReturnLine,FullyDelivered,ReceivedAllocatedQuantity,TaxUsageCode,IntrastatNumber,ManufacturerID,ManufacturerNumber,ShipToFacility,CatchWeightCost,CommodityCode,ChargeQuantity,ProductTaxCategory,ItemGTIN,EAMOperationNumber,EAMSequenceNumber,EAMWorkOrderNumber,CreatedBy,LastUpdateDate,LastUpdateBy,GlobalLineType,IsCancelRemaining,StockUOMFlag,MultipleBins,InterfaceInProcess,OriginatingInterfaceRun,HSNSACCode,DAMAGED
b3d210bb-c680-967c-0000-04995b19dd42,1,970,1,,2321,1,OFFICE DESK,Office Desk,X,OFFICE DESK,MAIN,1,EA,EA,10,1,0,10,0,200,200,,FALSE,FALSE,TRUE,1,FALSE,0,,06-12-2018,2,,0,FALSE,,,0,0,OFFICE DESK,10,0,0,1,10,10,EA,1,0,0,0,,0,2000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
b3d210bb-c680-967c-0000-04a05b19dd42,1,970,2,,2321,2,OFFICE CHAIR,Office Chair,X,OFFICE CHAIR,MAIN,1,EA,EA,10,1,0,10,0,400,400,,FALSE,FALSE,TRUE,1,FALSE,0,,06-12-2018,2,,0,FALSE,,,0,0,OFFICE CHAIR,10,0,0,1,10,10,EA,1,0,0,0,,0,4000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
b3d210bb-c680-02fc-0000-04c55b19dd42,1,971,1,,2322,1,OFFICE DESK,Office Desk,X,OFFICE DESK,MAIN,1,EA,EA,10,1,0,10,0,200,200,,FALSE,FALSE,TRUE,1,FALSE,0,,06-12-2018,2,,0,FALSE,,,0,0,OFFICE DESK,10,0,0,1,10,10,EA,1,0,0,0,,0,2000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
b3d210bb-c680-02fc-0000-04cc5b19dd42,1,971,2,,2322,2,OFFICE CHAIR,Office Chair,X,OFFICE CHAIR,MAIN,1,EA,EA,10,1,0,10,0,400,400,,FALSE,FALSE,TRUE,1,FALSE,0,,06-12-2018,2,,0,FALSE,,,0,0,OFFICE CHAIR,10,0,0,1,10,10,EA,1,0,0,0,,0,4000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
b3d210bb-c680-61fc-0000-00e25b19dd42,1,972,1,,2323,1,OFFICE DESK,Office Desk,X,OFFICE DESK,MAIN,1,EA,EA,10,1,0,10,0,200,200,,FALSE,FALSE,TRUE,1,FALSE,0,,06-12-2018,2,,0,FALSE,,,0,0,OFFICE DESK,10,0,0,1,10,10,EA,1,0,0,0,,0,2000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
b3d210bb-c680-61fc-0000-00e95b19dd42,1,972,2,,2323,2,OFFICE CHAIR,Office Chair,X,OFFICE CHAIR,MAIN,1,EA,EA,10,1,0,10,0,400,400,,FALSE,FALSE,TRUE,1,FALSE,0,,06-12-2018,2,,0,FALSE,,,0,0,OFFICE CHAIR,10,0,0,1,10,10,EA,1,0,0,0,,0,4000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
b3d210bb-c680-43fc-0000-18f75b19dd42,1,973,1,,2324,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,06-12-2018,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc38,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-55a0-0000-0a0e5b20670d,1,974,1,,2326,1,100,GLOVES EXAM MED PF,I,KC5334,MAIN,1,CA,CA,10,8,0,10,0,100,100,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,10,205,100,0,0,0,8,10,10,CA,8,0,0,1,,0,1000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-55a0-0000-0a135b20670d,1,974,2,,2326,2,2,TAPE TRANSPORE SURG 1X10 YDS,I,CARD-2,MAIN,1,CA,CA,10,240,0,10,0,150,150,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,10,205,2,0,0,0,240,10,10,CA,240,0,0,2,,0,1500,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-55a0-0000-0a155b20670d,1,974,3,,2326,3,3,"STERI-STRIP 1/4"" X 3"" WHITE",I,CARD-3,MAIN,1,CA,CA,10,24,0,10,0,50,50,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,10,205,3,0,0,0,24,10,10,CA,24,0,0,3,,0,500,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-5800-0000-39805b20670d,1,975,1,,2328,1,100,GLOVES EXAM MED PF,I,KC5334,MAIN,1,CA,CA,10,8,0,10,0,100,100,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,0,0,100,10,0,0,8,10,10,CA,8,0,0,0,,0,1000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-5800-0000-39855b20670d,1,975,4,,2328,4,2,TAPE TRANSPORE SURG 1X10 YDS,I,CARD-2,MAIN,1,CA,CA,10,240,0,10,0,150,150,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,0,0,2,10,0,0,240,10,10,CA,240,0,0,0,,0,1500,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-18c0-0000-1f955b20670d,1,976,1,,2329,1,MICRONBULB,Microscope Bulbs,X,MICRONBULB,MAIN,1,EA,EA,1,1,0,1,0,1000,1000,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,1,191,MICRONBULB,0,0,0,1,1,1,EA,1,0,0,1,1,0,1000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc24,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-18c0-0000-1f9c5b20670d,1,976,2,,2329,2,16,XPS 15,N,16,MAIN,1,EA,EA,1,1,0,1,0,2000,2000,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,1,191,16,0,0,0,1,1,1,EA,1,0,0,2,,0,2000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc24,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-b660-0000-088a5b20670d,1,977,1,,2330,1,MICRONBULB,Microscope Bulbs,X,MICRONBULB,MAIN,1,EA,EA,1,1,0,1,0,1000,1000,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,1,192,MICRONBULB,0,0,0,1,1,1,EA,1,0,0,1,1,0,1000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc24,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-b660-0000-08915b20670d,1,977,2,,2330,2,16,XPS 15,N,16,MAIN,1,EA,EA,1,1,0,1,0,2000,2000,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,1,192,16,0,0,0,1,1,1,EA,1,0,0,2,,0,2000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc24,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-6d60-0000-072b5b20670d,1,978,1,,2331,1,ROUTER,Router,X,RQ5511,MAIN,1,EA,EA,10,1,0,10,0,50,50,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1046,,0,FALSE,,,0,0,RQ5511,10,0,0,1,10,10,EA,1,0,0,0,,0,500,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Wednesday, 13 June 2018 08:13:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-a660-0000-1bc15b20670d,1,979,1,,2325,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc1,"Wednesday, 13 June 2018 15:57:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-a660-0000-1bc85b20670d,1,979,2,,2325,2,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc1,"Wednesday, 13 June 2018 15:57:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-c9e0-0000-038d5b20670d,1,980,1,,2261,1,31,STEM HIP FITMORE  A SIZE 7,N,ZIMM ORTHO-07,MAIN,1,EA,EA,1,1,0,1,0,1600,1600,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,8,,0,FALSE,,,0,0,31,1,0,0,1,1,1,EA,1,0,0,0,,0,1600,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc3,"Thursday, 14 June 2018 01:04:00.00 AM",inforhc3,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-b660-0000-3ffe5b20670d,1,981,1,,2264,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc3,"Thursday, 14 June 2018 01:07:00.00 AM",inforhc3,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-39e0-0000-09c85b20670d,1,982,1,,2273,1,100,GLOVES EXAM MED PF,I,KC5334,MAIN,1,CA,CA,1,8,0,1,0,103.2,103.2,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,0,0,100,1,0,0,8,1,1,CA,8,0,0,0,,0,103.2,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc3,"Thursday, 14 June 2018 01:10:00.00 AM",inforhc3,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-c9e0-0000-05795b20670d,1,983,1,,2274,1,100,GLOVES EXAM MED PF,I,KC5334,MAIN,1,CA,CA,1,8,0,1,0,103.2,103.2,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,0,0,100,1,0,0,8,1,1,CA,8,0,0,0,,0,103.2,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc3,"Thursday, 14 June 2018 01:13:00.00 AM",inforhc3,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-c9e0-0000-06435b20670d,1,984,1,,2275,1,100,GLOVES EXAM MED PF,I,KC5334,MAIN,1,CA,CA,3,8,0,3,0,103.2,103.2,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,0,0,100,3,0,0,8,3,3,CA,8,0,0,0,,0,309.6,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc3,"Thursday, 14 June 2018 01:17:00.00 AM",inforhc3,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-c9e0-0000-066f5b20670d,1,985,1,,2286,1,100,GLOVES EXAM MED PF,I,KC5334,MAIN,1,CA,CA,4,8,0,4,0,103.2,103.2,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,0,0,100,4,0,0,8,4,4,CA,8,0,0,0,,0,412.8,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc3,"Thursday, 14 June 2018 01:20:00.00 AM",inforhc3,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-f6e0-0000-0c885b20670d,1,986,1,,2290,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc3,"Thursday, 14 June 2018 01:25:00.00 AM",inforhc3,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-b660-0000-40865b20670d,1,987,1,,2291,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc3,"Thursday, 14 June 2018 01:27:00.00 AM",inforhc3,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-cbe0-0000-0a785b20670d,1,988,1,,2332,1,100,GLOVES EXAM MED PF,I,KC5334,MAIN,1,CA,CA,5,8,0,5,0,103.2,103.2,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,0,0,100,5,0,0,8,5,5,CA,8,0,0,0,,0,516,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc3,"Wednesday, 13 June 2018 10:23:00.00 AM",inforhc3,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-3710-0000-07a85b20670d,1,989,1,,2333,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc3,"Wednesday, 13 June 2018 12:53:00.00 PM",inforhc3,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-3350-0000-039c5b20670d,1,990,2,,2344,2,16,XPS 15,N,16,MAIN,1,EA,EA,1,1,0,1,0,2000,2000,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,1,193,16,0,0,0,1,1,1,EA,1,0,0,1,,0,2000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc24,"Friday, 15 June 2018 03:01:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-47d0-0000-0bbf5b20670d,1,991,2,,2345,2,16,XPS 15,N,16,MAIN,1,EA,EA,1,1,0,1,0,2000,2000,,FALSE,FALSE,TRUE,1,FALSE,0,,6/13/2018,1,,0,FALSE,,,0,0,16,1,0,0,1,1,1,EA,1,0,0,0,,0,2000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc24,"Friday, 15 June 2018 03:01:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-9828-0000-03c85b20670d,1,992,1,,2347,1,100,GLOVES EXAM MED PF,I,KC5334,MAIN,1,CA,CA,10,8,0,10,0,100,100,,FALSE,FALSE,TRUE,1,FALSE,0,,6/14/2018,1,,0,FALSE,,,0,0,100,10,0,0,8,10,10,CA,8,0,0,0,,0,1000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Friday, 15 June 2018 03:01:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-9828-0000-03cd5b20670d,1,992,2,,2347,2,2,TAPE TRANSPORE SURG 1X10 YDS,I,CARD-2,MAIN,1,CA,CA,10,240,0,10,0,150,150,,FALSE,FALSE,TRUE,1,FALSE,0,,6/14/2018,1,,0,FALSE,,,0,0,2,10,0,0,240,10,10,CA,240,0,0,0,,0,1500,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Friday, 15 June 2018 03:01:00.00 AM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-a9a8-0000-010f5b20670d,1,994,2,,2348,2,16,XPS 15,N,16,MAIN,1,EA,EA,1,1,0,1,0,2000,2000,,FALSE,FALSE,TRUE,1,FALSE,0,,6/14/2018,1,,0,FALSE,,,1,196,16,0,0,0,1,1,1,EA,1,0,0,1,,0,2000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc24,"Thursday, 14 June 2018 17:02:00.00 PM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-56a8-0000-0ead5b20670d,1,995,2,,2349,2,16,XPS 15,N,16,MAIN,1,EA,EA,1,1,0,1,0,2000,2000,,FALSE,FALSE,TRUE,1,FALSE,0,,6/14/2018,1,,0,FALSE,,,1,198,16,0,0,0,1,1,1,EA,1,0,0,1,,0,2000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc24,"Thursday, 14 June 2018 17:02:00.00 PM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-56a8-0000-12715b20670d,1,996,1,,2350,1,100,GLOVES EXAM MED PF,I,KC5334,MAIN,1,CA,CA,10,8,0,10,0,100,100,,FALSE,FALSE,TRUE,1,FALSE,0,,6/14/2018,1,,0,FALSE,,,0,0,100,10,0,0,8,10,10,CA,8,0,0,0,,0,1000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Thursday, 14 June 2018 17:02:00.00 PM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-6ce8-0000-15635b20670d,1,997,1,,2362,1,7,Pacemaker Kappa 7500,N,PK7500,MAIN,1,EA,EA,1,1,0,1,0,10500,10500,,FALSE,FALSE,TRUE,1,FALSE,0,,6/14/2018,5,,0,FALSE,,,0,0,7,1,0,0,1,1,1,EA,1,0,0,0,HST,0,10500,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc38,"Thursday, 14 June 2018 17:02:00.00 PM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-59e8-0000-14cd5b20670d,1,998,1,,2367,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,6/14/2018,8,,0,FALSE,,,1,200,29,0,0,0,1,1,1,EA,1,0,0,1,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Thursday, 14 June 2018 07:10:00.00 AM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-2218-0000-023b5b20670d,1,999,1,,2355,1,893516,"HP All-In-One PC, 21.5 Screen, AMD A6, 4GB Memory, 1TB Hard",X,893516,MAIN,1,EA,EA,1,1,0,1,0,569.99,569.99,,FALSE,FALSE,TRUE,1,FALSE,0,,6/14/2018,2,,0,FALSE,,,0,0,893516,1,0,0,1,1,1,EA,1,0,0,0,,0,569.99,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc38,"Thursday, 14 June 2018 17:02:00.00 PM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-2218-0000-02475b20670d,1,999,3,,2355,3,664011,"BIC(R) Round Stic Ballpoint Pens, Medium Point, 1.0 mm, Tran",X,664011,MAIN,1,BX,BX,3,1,0,3,0,12.72,12.72,,FALSE,FALSE,TRUE,1,FALSE,0,,6/14/2018,2,,0,FALSE,,,0,0,664011,3,0,0,1,3,3,BX,1,0,0,0,,0,38.16,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc38,"Thursday, 14 June 2018 17:02:00.00 PM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-2218-0000-038a5b20670d,1,1000,1,,2357,1,16,XPS 15,N,16,MAIN,1,EA,EA,1,1,0,1,0,2000,2000,,FALSE,FALSE,TRUE,1,FALSE,0,,6/14/2018,3,,0,FALSE,,,0,0,16,1,0,0,1,1,1,EA,1,0,0,0,,0,2000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc38,"Thursday, 14 June 2018 15:27:00.00 PM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-ff18-0000-03c05b20670d,1,1001,1,,2368,1,29,STEM HIP FITMORE  A SIZE 6,N,ZIMM ORTHO-05,MAIN,1,EA,EA,1,1,0,1,0,1350,1350,,FALSE,FALSE,TRUE,1,FALSE,0,,6/14/2018,8,,0,FALSE,,,0,0,29,1,0,0,1,1,1,EA,1,0,0,0,,0,1350,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc2,"Thursday, 14 June 2018 23:58:00.00 PM",inforhc2,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-9e98-0000-d0685b20670d,1,1002,1,,2371,1,70,24x24x2 Filter,N,982029-097,MAIN,1,CS,CS,2,1,0,2,0,60,60,,FALSE,FALSE,TRUE,1,FALSE,0,,6/15/2018,1003,,0,FALSE,,,0,0,70,2,0,0,1,2,2,CS,1,0,0,0,,0,120,0,0,FALSE,0,,0,0,,,0,,0,,,0,0,0,inforhc1,"Friday, 15 June 2018 23:33:36.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-c322-0000-20275b20670d,1,1003,1,,2372,1,MICRONBULB,Microscope Bulbs,X,MICRONBULB,MAIN,1,EA,EA,1,1,0,1,0,1000,1000,,FALSE,FALSE,TRUE,1,FALSE,0,,6/18/2018,1,,0,FALSE,,,0,0,MICRONBULB,1,0,0,1,1,1,EA,1,0,0,0,,0,1000,0,0,FALSE,0,,0,0,,,0,,0,,,0,0,0,inforhc6,"Monday, 18 June 2018 10:56:40.00 AM",inforhc6,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-74a2-0000-0c855b20670d,1,1004,1,,2373,1,MICRONBULB,Microscope Bulbs,X,MICRONBULB,MAIN,1,EA,EA,1,1,0,1,0,1000,1000,,FALSE,FALSE,TRUE,1,FALSE,0,,6/18/2018,1,,0,FALSE,,,0,0,MICRONBULB,1,0,0,1,1,1,EA,1,0,0,0,,0,1000,0,0,FALSE,0,,0,0,,,0,,0,,,0,0,0,inforhc6,"Monday, 18 June 2018 10:57:17.00 AM",inforhc6,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-96a2-0000-407f5b20670d,1,1005,1,,2374,1,21,URINE AND STOOL COLLECTION PAN,N,123-3451,MAIN,1,EA,EA,90,1,0,90,0,0.59,0.59,,FALSE,FALSE,TRUE,1,FALSE,0,,6/18/2018,1,,0,FALSE,,,0,0,21,90,0,0,1,90,90,EA,1,0,0,0,,0,53.1,0,0,FALSE,0,,0,0,,,0,,0,,,0,0,0,inforhc38,"Monday, 18 June 2018 16:06:30.00 PM",inforhc38,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-96a2-0000-68e95b20670d,1,1006,1,,2376,1,16,XPS 15,N,16,MAIN,1,EA,EA,3,1,0,3,0,2000,2000,,FALSE,FALSE,TRUE,1,FALSE,0,,6/18/2018,1,,0,FALSE,,,0,0,16,3,0,0,1,3,3,EA,1,0,0,0,,0,6000,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc1,"Monday, 18 June 2018 23:47:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-96a2-0000-68ef5b20670d,1,1006,2,,2376,2,23,"Glove, Surgical",N,23,MAIN,1,BG,BG,50,1,0,50,0,12,12,,FALSE,FALSE,TRUE,1,FALSE,0,,6/18/2018,1,,0,FALSE,,,0,0,23,50,0,0,1,50,50,BG,1,0,0,0,,0,600,0,0,TRUE,0,,0,0,,,0,,0,,,0,0,0,inforhc1,"Monday, 18 June 2018 23:47:00.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
0731496f-c680-90d2-0000-05a45b20670d,1,1007,1,,2380,1,EXAM TABLES,Exam Tables,X,EXAM TABLES,MAIN,1,EA,EA,3,1,0,3,0,12500,12500,,FALSE,FALSE,TRUE,1,FALSE,0,,6/18/2018,1,,0,FALSE,,,3,202,EXAM TABLES,0,0,0,1,3,3,EA,1,0,0,1,,0,37500,0,0,FALSE,0,,0,0,,,0,,0,,,0,0,0,inforhc1,"Monday, 18 June 2018 21:04:02.00 PM",inforhc1,,FALSE,FALSE,FALSE,FALSE,0,,FALSE
